,0
1872,-68.0
1873,-67.0
1874,-77.0
1875,-73.0
1876,-71.0
1877,-42.0
1878,-77.0
1879,-58.0
1880,-74.0
1881,-72.0
1882,-73.0
1883,-76.0
1884,-79.0
1885,-79.0
1886,-59.0
1887,-79.0
1888,-54.0
1889,-79.0
1890,-72.0
1891,-79.0
1892,-68.0
1893,-68.0
1894,-77.0
1895,-73.0
1896,-71.0
1897,-42.0
1898,-77.0
1899,-58.0
1900,-78.0
1901,-72.0
1902,-73.0
1903,-76.0
1904,-79.0
1905,-79.0
1906,-58.0
1907,-79.0
1908,-54.0
1909,-79.0
1910,-72.0
1911,-79.0
1912,-68.0
1913,-68.0
1914,-77.0
1915,-73.0
1916,-72.0
1917,-41.0
1918,-77.0
1919,-59.0
1920,-75.0
1921,-72.0
1922,-73.0
1923,-76.0
1924,-79.0
1925,-79.0
1926,-58.0
1927,-79.0
1928,-54.0
1929,-79.0
1930,-72.0
1931,-79.0
1932,-68.0
1933,-68.0
1934,-77.0
1935,-74.0
1936,-72.0
1937,-41.0
1938,-76.0
1939,-60.0
1940,-75.0
1941,-72.0
1942,-73.0
1943,-76.0
1944,-79.0
1945,-79.0
1946,-57.0
1947,-79.0
1948,-54.0
1949,-79.0
1950,-72.0
1951,-79.0
1952,-68.0
1953,-79.0
1954,-67.0
1955,-79.0
1956,-74.0
1957,-72.0
1958,-41.0
1959,-78.0
1960,-60.0
1961,-76.0
1962,-72.0
1963,-73.0
1964,-76.0
1965,-79.0
1966,-79.0
1967,-57.0
1968,-78.0
1969,-79.0
1970,-72.0
1971,-79.0
1972,-68.0
1973,-76.0
1974,-79.0
1975,-68.0
1976,-79.0
1977,-73.0
1978,-54.0
1979,-71.0
1980,-42.0
1981,-78.0
1982,-60.0
1983,-75.0
1984,-72.0
1985,-73.0
1986,-76.0
1987,-79.0
1988,-79.0
1989,-57.0
1990,-79.0
1991,-79.0
1992,-73.0
1993,-79.0
1994,-68.0
1995,-77.0
1996,-79.0
1997,-67.0
1998,-79.0
1999,-73.0
2000,-54.0
2001,-72.0
2002,-42.0
2003,-78.0
2004,-60.0
2005,-76.0
2006,-73.0
2007,-73.0
2008,-76.0
2009,-79.0
2010,-79.0
2011,-57.0
2012,-78.0
2013,-79.0
2014,-75.0
2015,-79.0
2016,-68.0
2017,-77.0
2018,-79.0
2019,-67.0
2020,-79.0
2021,-73.0
2022,-54.0
2023,-72.0
2024,-42.0
2025,-78.0
2026,-60.0
2027,-76.0
2028,-73.0
2029,-73.0
2030,-76.0
2031,-79.0
2032,-79.0
2033,-56.0
2034,-79.0
2035,-79.0
2036,-75.0
2037,-79.0
2038,-68.0
2039,-77.0
2040,-79.0
2041,-68.0
2042,-79.0
2043,-73.0
2044,-54.0
2045,-72.0
2046,-43.0
2047,-78.0
2048,-62.0
2049,-76.0
2050,-73.0
2051,-73.0
2052,-76.0
2053,-79.0
2054,-79.0
2055,-57.0
2056,-79.0
2057,-79.0
2058,-73.0
2059,-79.0
2060,-68.0
2061,-77.0
2062,-79.0
2063,-67.0
2064,-79.0
2065,-73.0
2066,-53.0
2067,-72.0
2068,-43.0
2069,-78.0
2070,-62.0
2071,-75.0
2072,-72.0
2073,-75.0
2074,-76.0
2075,-79.0
2076,-79.0
2077,-57.0
2078,-78.0
2079,-79.0
2080,-73.0
2081,-79.0
2082,-68.0
2083,-77.0
2084,-79.0
2085,-69.0
2086,-79.0
2087,-73.0
2088,-54.0
2089,-71.0
2090,-43.0
2091,-78.0
2092,-62.0
2093,-75.0
2094,-72.0
2095,-75.0
2096,-79.0
2097,-79.0
2098,-57.0
2099,-79.0
2100,-79.0
2101,-74.0
2102,-79.0
2103,-68.0
2104,-77.0
2105,-79.0
2106,-68.0
2107,-79.0
2108,-73.0
2109,-53.0
2110,-71.0
2111,-42.0
2112,-78.0
2113,-64.0
2114,-74.0
2115,-72.0
2116,-75.0
2117,-79.0
2118,-79.0
2119,-56.0
2120,-79.0
2121,-79.0
2122,-73.0
2123,-79.0
2124,-68.0
2125,-77.0
2126,-79.0
2127,-70.0
2128,-79.0
2129,-73.0
2130,-54.0
2131,-71.0
2132,-43.0
2133,-78.0
2134,-63.0
2135,-73.0
2136,-72.0
2137,-72.0
2138,-79.0
2139,-79.0
2140,-57.0
2141,-79.0
2142,-79.0
2143,-74.0
2144,-79.0
2145,-68.0
2146,-77.0
2147,-79.0
2148,-67.0
2149,-79.0
2150,-73.0
2151,-53.0
2152,-71.0
2153,-44.0
2154,-76.0
2155,-64.0
2156,-76.0
2157,-71.0
2158,-72.0
2159,-79.0
2160,-79.0
2161,-56.0
2162,-79.0
2163,-79.0
2164,-74.0
2165,-79.0
2166,-68.0
2167,-77.0
2168,-79.0
2169,-68.0
2170,-79.0
2171,-73.0
2172,-53.0
2173,-71.0
2174,-44.0
2175,-76.0
2176,-64.0
2177,-73.0
2178,-72.0
2179,-72.0
2180,-79.0
2181,-79.0
2182,-55.0
2183,-79.0
2184,-79.0
2185,-74.0
2186,-79.0
2187,-68.0
2188,-77.0
2189,-79.0
2190,-68.0
2191,-79.0
2192,-73.0
2193,-53.0
2194,-71.0
2195,-45.0
2196,-76.0
2197,-65.0
2198,-76.0
2199,-72.0
2200,-72.0
2201,-79.0
2202,-79.0
2203,-56.0
2204,-79.0
2205,-79.0
2206,-73.0
2207,-79.0
2208,-68.0
2209,-77.0
2210,-79.0
2211,-69.0
2212,-79.0
2213,-73.0
2214,-54.0
2215,-71.0
2216,-44.0
2217,-77.0
2218,-64.0
2219,-77.0
2220,-72.0
2221,-72.0
2222,-79.0
2223,-79.0
2224,-55.0
2225,-79.0
2226,-79.0
2227,-73.0
2228,-79.0
2229,-68.0
2230,-77.0
2231,-79.0
2232,-69.0
2233,-79.0
2234,-73.0
2235,-54.0
2236,-69.0
2237,-44.0
2238,-76.0
2239,-64.0
2240,-76.0
2241,-72.0
2242,-72.0
2243,-79.0
2244,-79.0
2245,-55.0
2246,-79.0
2247,-79.0
2248,-74.0
2249,-79.0
2250,-69.0
2251,-77.0
2252,-79.0
2253,-68.0
2254,-79.0
2255,-73.0
2256,-53.0
2257,-69.0
2258,-44.0
2259,-76.0
2260,-64.0
2261,-74.0
2262,-72.0
2263,-72.0
2264,-79.0
2265,-79.0
2266,-55.0
2267,-79.0
2268,-79.0
2269,-74.0
2270,-79.0
2271,-69.0
2272,-77.0
2273,-79.0
2274,-68.0
2275,-79.0
2276,-73.0
2277,-53.0
2278,-69.0
2279,-46.0
2280,-76.0
2281,-64.0
2282,-74.0
2283,-72.0
2284,-72.0
2285,-79.0
2286,-79.0
2287,-54.0
2288,-79.0
2289,-79.0
2290,-74.0
2291,-79.0
2292,-69.0
2293,-77.0
2294,-79.0
2295,-68.0
2296,-79.0
2297,-73.0
2298,-53.0
2299,-70.0
2300,-46.0
2301,-76.0
2302,-64.0
2303,-75.0
2304,-72.0
2305,-72.0
2306,-79.0
2307,-79.0
2308,-54.0
2309,-79.0
2310,-79.0
2311,-73.0
2312,-79.0
2313,-69.0
2314,-77.0
2315,-79.0
2316,-68.0
2317,-79.0
2318,-73.0
2319,-53.0
2320,-71.0
2321,-47.0
2322,-76.0
2323,-64.0
2324,-75.0
2325,-72.0
2326,-72.0
2327,-79.0
2328,-79.0
2329,-54.0
2330,-79.0
2331,-79.0
2332,-73.0
2333,-79.0
2334,-69.0
2335,-77.0
2336,-79.0
2337,-68.0
2338,-79.0
2339,-73.0
2340,-53.0
2341,-70.0
2342,-47.0
2343,-76.0
2344,-68.0
2345,-75.0
2346,-72.0
2347,-72.0
2348,-79.0
2349,-79.0
2350,-53.0
2351,-79.0
2352,-79.0
2353,-73.0
2354,-79.0
2355,-69.0
2356,-77.0
2357,-79.0
2358,-68.0
2359,-79.0
2360,-73.0
2361,-53.0
2362,-69.0
2363,-46.0
2364,-76.0
2365,-67.0
2366,-74.0
2367,-72.0
2368,-72.0
2369,-79.0
2370,-79.0
2371,-53.0
2372,-79.0
2373,-79.0
2374,-73.0
2375,-79.0
2376,-70.0
2377,-78.0
2378,-77.0
2379,-79.0
2380,-68.0
2381,-79.0
2382,-76.0
2383,-53.0
2384,-70.0
2385,-47.0
2386,-75.0
2387,-68.0
2388,-74.0
2389,-72.0
2390,-72.0
2391,-79.0
2392,-79.0
2393,-52.0
2394,-79.0
2395,-79.0
2396,-72.0
2397,-79.0
2398,-70.0
2399,-78.0
2400,-77.0
2401,-79.0
2402,-68.0
2403,-79.0
2404,-76.0
2405,-53.0
2406,-70.0
2407,-47.0
2408,-74.0
2409,-68.0
2410,-75.0
2411,-73.0
2412,-72.0
2413,-79.0
2414,-79.0
2415,-53.0
2416,-79.0
2417,-79.0
2418,-72.0
2419,-79.0
2420,-68.0
2421,-78.0
2422,-77.0
2423,-79.0
2424,-69.0
2425,-79.0
2426,-76.0
2427,-53.0
2428,-69.0
2429,-48.0
2430,-74.0
2431,-68.0
2432,-75.0
2433,-73.0
2434,-72.0
2435,-79.0
2436,-79.0
2437,-54.0
2438,-79.0
2439,-79.0
2440,-74.0
2441,-79.0
2442,-68.0
2443,-78.0
2444,-77.0
2445,-79.0
2446,-68.0
2447,-76.0
2448,-53.0
2449,-70.0
2450,-47.0
2451,-73.0
2452,-68.0
2453,-76.0
2454,-73.0
2455,-72.0
2456,-79.0
2457,-79.0
2458,-54.0
2459,-79.0
2460,-79.0
2461,-73.0
2462,-79.0
2463,-68.0
2464,-78.0
2465,-77.0
2466,-79.0
2467,-67.0
2468,-76.0
2469,-53.0
2470,-70.0
2471,-48.0
2472,-73.0
2473,-68.0
2474,-76.0
2475,-73.0
2476,-72.0
2477,-79.0
2478,-79.0
2479,-54.0
2480,-79.0
2481,-79.0
2482,-72.0
2483,-79.0
2484,-68.0
2485,-78.0
2486,-79.0
2487,-68.0
2488,-76.0
2489,-53.0
2490,-70.0
2491,-48.0
2492,-73.0
2493,-68.0
2494,-74.0
2495,-73.0
2496,-72.0
2497,-79.0
2498,-79.0
2499,-53.0
2500,-79.0
2501,-76.0
2502,-73.0
2503,-79.0
2504,-68.0
2505,-78.0
2506,-79.0
2507,-68.0
2508,-76.0
2509,-54.0
2510,-70.0
2511,-48.0
2512,-73.0
2513,-69.0
2514,-76.0
2515,-74.0
2516,-72.0
2517,-79.0
2518,-79.0
2519,-52.0
2520,-79.0
2521,-75.0
2522,-74.0
2523,-79.0
2524,-68.0
2525,-78.0
2526,-79.0
2527,-67.0
2528,-76.0
2529,-53.0
2530,-69.0
2531,-48.0
2532,-73.0
2533,-70.0
2534,-76.0
2535,-74.0
2536,-72.0
2537,-79.0
2538,-79.0
2539,-53.0
2540,-79.0
2541,-75.0
2542,-74.0
2543,-79.0
2544,-68.0
2545,-78.0
2546,-79.0
2547,-68.0
2548,-76.0
2549,-53.0
2550,-71.0
2551,-48.0
2552,-73.0
2553,-70.0
2554,-75.0
2555,-74.0
2556,-72.0
2557,-79.0
2558,-79.0
2559,-54.0
2560,-79.0
2561,-75.0
2562,-74.0
2563,-79.0
2564,-68.0
2565,-78.0
2566,-79.0
2567,-68.0
2568,-76.0
2569,-53.0
2570,-70.0
2571,-48.0
2572,-73.0
2573,-70.0
2574,-75.0
2575,-71.0
2576,-72.0
2577,-79.0
2578,-79.0
2579,-53.0
2580,-79.0
2581,-77.0
2582,-75.0
2583,-79.0
2584,-67.0
2585,-78.0
2586,-79.0
2587,-68.0
2588,-76.0
2589,-53.0
2590,-71.0
2591,-48.0
2592,-73.0
2593,-70.0
2594,-75.0
2595,-73.0
2596,-72.0
2597,-79.0
2598,-79.0
2599,-53.0
2600,-79.0
2601,-77.0
2602,-74.0
2603,-79.0
2604,-67.0
2605,-78.0
2606,-68.0
2607,-76.0
2608,-53.0
2609,-70.0
2610,-49.0
2611,-73.0
2612,-69.0
2613,-75.0
2614,-73.0
2615,-77.0
2616,-79.0
2617,-79.0
2618,-54.0
2619,-79.0
2620,-77.0
2621,-75.0
2622,-79.0
2623,-67.0
2624,-78.0
2625,-67.0
2626,-76.0
2627,-54.0
2628,-71.0
2629,-48.0
2630,-73.0
2631,-68.0
2632,-74.0
2633,-74.0
2634,-77.0
2635,-79.0
2636,-79.0
2637,-53.0
2638,-79.0
2639,-77.0
2640,-74.0
2641,-79.0
2642,-68.0
2643,-78.0
2644,-69.0
2645,-76.0
2646,-54.0
2647,-71.0
2648,-47.0
2649,-73.0
2650,-69.0
2651,-75.0
2652,-74.0
2653,-77.0
2654,-79.0
2655,-79.0
2656,-54.0
2657,-79.0
2658,-76.0
2659,-74.0
2660,-79.0
2661,-68.0
2662,-78.0
2663,-68.0
2664,-76.0
2665,-53.0
2666,-71.0
2667,-49.0
2668,-73.0
2669,-69.0
2670,-74.0
2671,-72.0
2672,-77.0
2673,-79.0
2674,-79.0
2675,-55.0
2676,-79.0
2677,-76.0
2678,-78.0
2679,-79.0
2680,-68.0
2681,-78.0
2682,-68.0
2683,-76.0
2684,-53.0
2685,-71.0
2686,-49.0
2687,-73.0
2688,-69.0
2689,-74.0
2690,-72.0
2691,-77.0
2692,-79.0
2693,-79.0
2694,-54.0
2695,-79.0
2696,-77.0
2697,-78.0
2698,-79.0
2699,-68.0
2700,-78.0
2701,-68.0
2702,-76.0
2703,-53.0
2704,-71.0
2705,-50.0
2706,-72.0
2707,-69.0
2708,-75.0
2709,-71.0
2710,-77.0
2711,-79.0
2712,-79.0
2713,-55.0
2714,-79.0
2715,-77.0
2716,-78.0
2717,-79.0
2718,-68.0
2719,-78.0
2720,-68.0
2721,-76.0
2722,-54.0
2723,-72.0
2724,-49.0
2725,-72.0
2726,-69.0
2727,-76.0
2728,-71.0
2729,-79.0
2730,-79.0
2731,-79.0
2732,-55.0
2733,-79.0
2734,-78.0
2735,-78.0
2736,-79.0
2737,-68.0
2738,-78.0
2739,-67.0
2740,-76.0
2741,-54.0
2742,-71.0
2743,-49.0
2744,-72.0
2745,-69.0
2746,-78.0
2747,-71.0
2748,-79.0
2749,-79.0
2750,-79.0
2751,-56.0
2752,-79.0
2753,-78.0
2754,-79.0
2755,-79.0
2756,-68.0
2757,-78.0
2758,-67.0
2759,-76.0
2760,-53.0
2761,-71.0
2762,-50.0
2763,-72.0
2764,-69.0
2765,-75.0
2766,-70.0
2767,-79.0
2768,-79.0
2769,-79.0
2770,-55.0
2771,-79.0
2772,-78.0
2773,-79.0
2774,-79.0
2775,-68.0
2776,-78.0
2777,-67.0
2778,-76.0
2779,-53.0
2780,-72.0
2781,-50.0
2782,-72.0
2783,-69.0
2784,-76.0
2785,-70.0
2786,-79.0
2787,-79.0
2788,-79.0
2789,-56.0
2790,-79.0
2791,-78.0
2792,-79.0
2793,-79.0
2794,-68.0
2795,-78.0
2796,-68.0
2797,-76.0
2798,-54.0
2799,-71.0
2800,-50.0
2801,-72.0
2802,-67.0
2803,-76.0
2804,-70.0
2805,-75.0
2806,-79.0
2807,-79.0
2808,-56.0
2809,-79.0
2810,-78.0
2811,-79.0
2812,-79.0
2813,-68.0
2814,-78.0
2815,-68.0
2816,-76.0
2817,-54.0
2818,-71.0
2819,-50.0
2820,-72.0
2821,-67.0
2822,-76.0
2823,-70.0
2824,-75.0
2825,-79.0
2826,-79.0
2827,-56.0
2828,-79.0
2829,-78.0
2830,-79.0
2831,-79.0
2832,-68.0
2833,-78.0
2834,-68.0
2835,-76.0
2836,-54.0
2837,-71.0
2838,-50.0
2839,-72.0
2840,-67.0
2841,-75.0
2842,-69.0
2843,-73.0
2844,-79.0
2845,-79.0
2846,-56.0
2847,-79.0
2848,-78.0
2849,-79.0
2850,-79.0
2851,-68.0
2852,-78.0
2853,-67.0
2854,-76.0
2855,-53.0
2856,-70.0
2857,-49.0
2858,-72.0
2859,-67.0
2860,-74.0
2861,-70.0
2862,-73.0
2863,-79.0
2864,-79.0
2865,-56.0
2866,-79.0
2867,-78.0
2868,-79.0
2869,-79.0
2870,-68.0
2871,-78.0
2872,-67.0
2873,-76.0
2874,-54.0
2875,-69.0
2876,-50.0
2877,-72.0
2878,-67.0
2879,-74.0
2880,-67.0
2881,-73.0
2882,-79.0
2883,-79.0
2884,-57.0
2885,-79.0
2886,-78.0
2887,-79.0
2888,-79.0
2889,-67.0
2890,-77.0
2891,-67.0
2892,-76.0
2893,-54.0
2894,-71.0
2895,-50.0
2896,-72.0
2897,-68.0
2898,-75.0
2899,-69.0
2900,-73.0
2901,-79.0
2902,-79.0
2903,-59.0
2904,-79.0
2905,-78.0
2906,-79.0
2907,-79.0
2908,-67.0
2909,-77.0
2910,-68.0
2911,-76.0
2912,-53.0
2913,-69.0
2914,-49.0
2915,-72.0
2916,-68.0
2917,-76.0
2918,-70.0
2919,-73.0
2920,-79.0
2921,-79.0
2922,-58.0
2923,-79.0
2924,-78.0
2925,-79.0
2926,-79.0
2927,-67.0
2928,-77.0
2929,-68.0
2930,-54.0
2931,-70.0
2932,-47.0
2933,-72.0
2934,-66.0
2935,-77.0
2936,-70.0
2937,-73.0
2938,-79.0
2939,-79.0
2940,-58.0
2941,-79.0
2942,-78.0
2943,-79.0
2944,-79.0
2945,-67.0
2946,-77.0
2947,-67.0
2948,-54.0
2949,-71.0
2950,-48.0
2951,-71.0
2952,-66.0
2953,-74.0
2954,-69.0
2955,-73.0
2956,-79.0
2957,-79.0
2958,-79.0
2959,-57.0
2960,-79.0
2961,-78.0
2962,-79.0
2963,-79.0
2964,-67.0
2965,-77.0
2966,-68.0
2967,-54.0
2968,-71.0
2969,-47.0
2970,-71.0
2971,-66.0
2972,-74.0
2973,-69.0
2974,-73.0
2975,-79.0
2976,-79.0
2977,-79.0
2978,-57.0
2979,-79.0
2980,-78.0
2981,-79.0
2982,-79.0
2983,-67.0
2984,-77.0
2985,-68.0
2986,-53.0
2987,-71.0
2988,-48.0
2989,-71.0
2990,-64.0
2991,-76.0
2992,-70.0
2993,-73.0
2994,-79.0
2995,-79.0
2996,-79.0
2997,-57.0
2998,-79.0
2999,-78.0
3000,-79.0
3001,-79.0
3002,-67.0
3003,-70.0
3004,-67.0
3005,-54.0
3006,-71.0
3007,-47.0
3008,-71.0
3009,-64.0
3010,-76.0
3011,-70.0
3012,-72.0
3013,-79.0
3014,-79.0
3015,-79.0
3016,-58.0
3017,-79.0
3018,-78.0
3019,-79.0
3020,-79.0
3021,-67.0
3022,-70.0
3023,-68.0
3024,-54.0
3025,-72.0
3026,-47.0
3027,-70.0
3028,-64.0
3029,-76.0
3030,-71.0
3031,-71.0
3032,-79.0
3033,-79.0
3034,-79.0
3035,-58.0
3036,-79.0
3037,-78.0
3038,-79.0
3039,-79.0
3040,-67.0
3041,-70.0
3042,-67.0
3043,-54.0
3044,-71.0
3045,-48.0
3046,-70.0
3047,-64.0
3048,-77.0
3049,-71.0
3050,-71.0
3051,-79.0
3052,-79.0
3053,-79.0
3054,-58.0
3055,-79.0
3056,-78.0
3057,-79.0
3058,-79.0
3059,-67.0
3060,-67.0
3061,-67.0
3062,-54.0
3063,-71.0
3064,-46.0
3065,-70.0
3066,-62.0
3067,-76.0
3068,-70.0
3069,-69.0
3070,-79.0
3071,-79.0
3072,-79.0
3073,-58.0
3074,-79.0
3075,-78.0
3076,-79.0
3077,-79.0
3078,-68.0
3079,-67.0
3080,-67.0
3081,-72.0
3082,-54.0
3083,-72.0
3084,-47.0
3085,-71.0
3086,-63.0
3087,-77.0
3088,-70.0
3089,-69.0
3090,-79.0
3091,-79.0
3092,-79.0
3093,-58.0
3094,-79.0
3095,-78.0
3096,-79.0
3097,-79.0
3098,-67.0
3099,-67.0
3100,-68.0
3101,-72.0
3102,-54.0
3103,-72.0
3104,-46.0
3105,-71.0
3106,-63.0
3107,-76.0
3108,-71.0
3109,-68.0
3110,-79.0
3111,-79.0
3112,-79.0
3113,-57.0
3114,-79.0
3115,-78.0
3116,-79.0
3117,-79.0
3118,-67.0
3119,-67.0
3120,-67.0
3121,-72.0
3122,-54.0
3123,-72.0
3124,-46.0
3125,-70.0
3126,-61.0
3127,-78.0
3128,-71.0
3129,-68.0
3130,-79.0
3131,-79.0
3132,-79.0
3133,-57.0
3134,-79.0
3135,-78.0
3136,-79.0
3137,-79.0
3138,-67.0
3139,-67.0
3140,-68.0
3141,-72.0
3142,-54.0
3143,-75.0
3144,-46.0
3145,-70.0
3146,-60.0
3147,-76.0
3148,-70.0
3149,-68.0
3150,-79.0
3151,-79.0
3152,-79.0
3153,-57.0
3154,-79.0
3155,-78.0
3156,-79.0
3157,-79.0
3158,-67.0
3159,-67.0
3160,-68.0
3161,-72.0
3162,-54.0
3163,-75.0
3164,-45.0
3165,-70.0
3166,-61.0
3167,-79.0
3168,-70.0
3169,-68.0
3170,-79.0
3171,-79.0
3172,-79.0
3173,-57.0
3174,-79.0
3175,-79.0
3176,-79.0
3177,-67.0
3178,-67.0
3179,-68.0
3180,-72.0
3181,-54.0
3182,-73.0
3183,-45.0
3184,-70.0
3185,-61.0
3186,-75.0
3187,-70.0
3188,-68.0
3189,-79.0
3190,-79.0
3191,-79.0
3192,-57.0
3193,-79.0
3194,-79.0
3195,-79.0
3196,-67.0
3197,-67.0
3198,-69.0
3199,-72.0
3200,-54.0
3201,-73.0
3202,-44.0
3203,-70.0
3204,-61.0
3205,-76.0
3206,-71.0
3207,-68.0
3208,-79.0
3209,-79.0
3210,-79.0
3211,-57.0
3212,-79.0
3213,-79.0
3214,-79.0
3215,-67.0
3216,-67.0
3217,-67.0
3218,-72.0
3219,-54.0
3220,-71.0
3221,-44.0
3222,-72.0
3223,-61.0
3224,-75.0
3225,-73.0
3226,-68.0
3227,-79.0
3228,-79.0
3229,-79.0
3230,-57.0
3231,-79.0
3232,-79.0
3233,-79.0
3234,-67.0
3235,-69.0
3236,-68.0
3237,-72.0
3238,-54.0
3239,-73.0
3240,-44.0
3241,-72.0
3242,-61.0
3243,-73.0
3244,-72.0
3245,-68.0
3246,-79.0
3247,-79.0
3248,-79.0
3249,-57.0
3250,-79.0
3251,-79.0
3252,-79.0
3253,-67.0
3254,-69.0
3255,-68.0
3256,-72.0
3257,-54.0
3258,-72.0
3259,-45.0
3260,-72.0
3261,-61.0
3262,-77.0
3263,-71.0
3264,-68.0
3265,-79.0
3266,-79.0
3267,-79.0
3268,-58.0
3269,-79.0
3270,-79.0
3271,-79.0
3272,-67.0
3273,-69.0
3274,-67.0
3275,-72.0
3276,-54.0
3277,-72.0
3278,-45.0
3279,-72.0
3280,-61.0
3281,-75.0
3282,-71.0
3283,-68.0
3284,-79.0
3285,-79.0
3286,-79.0
3287,-57.0
3288,-79.0
3289,-79.0
3290,-79.0
3291,-67.0
3292,-69.0
3293,-68.0
3294,-72.0
3295,-54.0
3296,-72.0
3297,-44.0
3298,-73.0
3299,-63.0
3300,-75.0
3301,-73.0
3302,-68.0
3303,-79.0
3304,-79.0
3305,-79.0
3306,-57.0
3307,-79.0
3308,-79.0
3309,-79.0
3310,-67.0
3311,-69.0
3312,-68.0
3313,-72.0
3314,-54.0
3315,-73.0
3316,-45.0
3317,-73.0
3318,-61.0
3319,-75.0
3320,-72.0
3321,-68.0
3322,-79.0
3323,-79.0
3324,-79.0
3325,-57.0
3326,-79.0
3327,-79.0
3328,-79.0
3329,-68.0
3330,-69.0
3331,-67.0
3332,-72.0
3333,-54.0
3334,-74.0
3335,-45.0
3336,-73.0
3337,-62.0
3338,-75.0
3339,-72.0
3340,-68.0
3341,-79.0
3342,-79.0
3343,-79.0
3344,-58.0
3345,-79.0
3346,-79.0
3347,-79.0
3348,-68.0
3349,-69.0
3350,-68.0
3351,-72.0
3352,-53.0
3353,-74.0
3354,-44.0
3355,-73.0
3356,-62.0
3357,-77.0
3358,-72.0
3359,-68.0
3360,-79.0
3361,-79.0
3362,-79.0
3363,-57.0
3364,-79.0
3365,-79.0
3366,-79.0
3367,-68.0
3368,-69.0
3369,-66.0
3370,-72.0
3371,-54.0
3372,-75.0
3373,-45.0
3374,-74.0
3375,-63.0
3376,-79.0
3377,-72.0
3378,-68.0
3379,-79.0
3380,-79.0
3381,-79.0
3382,-57.0
3383,-79.0
3384,-79.0
3385,-79.0
3386,-68.0
3387,-69.0
3388,-68.0
3389,-72.0
3390,-54.0
3391,-75.0
3392,-45.0
3393,-74.0
3394,-62.0
3395,-76.0
3396,-72.0
3397,-68.0
3398,-79.0
3399,-79.0
3400,-57.0
3401,-79.0
3402,-79.0
3403,-79.0
3404,-68.0
3405,-69.0
3406,-69.0
3407,-72.0
3408,-54.0
3409,-75.0
3410,-46.0
3411,-74.0
3412,-61.0
3413,-74.0
3414,-71.0
3415,-68.0
3416,-79.0
3417,-79.0
3418,-57.0
3419,-79.0
3420,-76.0
3421,-79.0
3422,-68.0
3423,-69.0
3424,-68.0
3425,-72.0
3426,-54.0
3427,-75.0
3428,-45.0
3429,-74.0
3430,-61.0
3431,-72.0
3432,-72.0
3433,-68.0
3434,-79.0
3435,-79.0
3436,-57.0
3437,-79.0
3438,-76.0
3439,-79.0
3440,-68.0
3441,-71.0
3442,-68.0
3443,-72.0
3444,-54.0
3445,-76.0
3446,-45.0
3447,-74.0
3448,-61.0
3449,-75.0
3450,-73.0
3451,-68.0
3452,-79.0
3453,-79.0
3454,-57.0
3455,-79.0
3456,-77.0
3457,-79.0
3458,-68.0
3459,-71.0
3460,-68.0
3461,-72.0
3462,-54.0
3463,-75.0
3464,-47.0
3465,-74.0
3466,-61.0
3467,-74.0
3468,-73.0
3469,-68.0
3470,-79.0
3471,-79.0
3472,-57.0
3473,-79.0
3474,-77.0
3475,-79.0
3476,-68.0
3477,-72.0
3478,-69.0
3479,-74.0
3480,-54.0
3481,-74.0
3482,-46.0
3483,-77.0
3484,-63.0
3485,-74.0
3486,-73.0
3487,-68.0
3488,-79.0
3489,-79.0
3490,-57.0
3491,-79.0
3492,-77.0
3493,-79.0
3494,-68.0
3495,-72.0
3496,-69.0
3497,-74.0
3498,-53.0
3499,-74.0
3500,-45.0
3501,-77.0
3502,-65.0
3503,-79.0
3504,-73.0
3505,-68.0
3506,-79.0
