12:46:49,-81,-63.92857143,0
12:46:49,-79,-63.92857143,1
12:46:49,-76,-63.92857143,2
12:46:49,-78,-64.07142857,3
12:46:49,-73,-64.07142857,4
12:46:49,-60,-64.14285714,5
12:46:49,-46,-63.71428571,6
12:46:49,-33,-64.28571429,7
12:46:49,-67,-64.28571429,8
12:46:49,-81,-64.57142857,9
12:46:49,-51,-64.57142857,10
12:46:49,-58,-64.85714286,11
12:46:49,-64,-65,12
12:46:49,-48,-64.57142857,13
12:46:54,-81,-64.78571429,14
12:46:54,-79,-64.78571429,15
12:46:54,-78,-64.92857143,16
12:46:54,-78,-65,17
12:46:54,-74,-65,18
12:46:54,-54,-64.85714286,19
12:46:54,-54,-65.21428571,20
12:46:54,-33,-65.57142857,21
12:46:54,-71,-65.57142857,22
12:46:54,-81,-65.35714286,23
12:46:54,-55,-65.35714286,24
12:46:54,-60,-65.35714286,25
12:46:54,-58,-65.35714286,26
12:46:54,-51,-65.35714286,27
12:46:59,-81,-65.28571429,28
12:46:59,-81,-61.85714286,29
12:46:59,-79,-61.85714286,30
12:46:59,-78,-62,31
12:46:59,-72,-61.71428571,32
12:46:59,-59,-62.14285714,33
12:46:59,-59,-63.28571429,34
12:46:59,-33,-63,35
12:46:59,-68,-64.57142857,36
12:46:59,-81,-64.71428571,37
12:46:59,-55,-64.71428571,38
12:46:59,-60,-65.42857143,39
12:46:59,-58,-65.57142857,40
12:46:59,-50,-65.57142857,41
12:47:04,-33,-65.64285714,42
12:47:04,-81,-69.21428571,43
12:47:04,-81,-69.21428571,44
12:47:04,-74,-69.14285714,45
12:47:04,-78,-69.64285714,46
12:47:04,-75,-70,47
12:47:04,-55,-70.5,48
12:47:04,-55,-71.57142857,49
12:47:04,-70,-71.78571429,50
12:47:04,-81,-70.85714286,51
12:47:04,-65,-67.35714286,52
12:47:04,-62,-67.85714286,53
12:47:04,-58,-69.14285714,54
12:47:04,-51,-68.71428571,55
12:47:09,-83,-69.35714286,56
12:47:09,-81,-68.14285714,57
12:47:09,-80,-65.85714286,58
12:47:09,-81,-66.07142857,59
12:47:09,-83,-66.07142857,60
12:47:09,-82,-65.85714286,61
12:47:09,-70,-65.5,62
12:47:09,-58,-66.42857143,63
12:47:09,-57,-68.14285714,64
12:47:09,-32,-69.5,65
12:47:09,-72,-71,66
12:47:09,-80,-70.14285714,67
12:47:09,-52,-66.71428571,68
12:47:09,-60,-68.07142857,69
12:47:09,-66,-69.5,70
12:47:09,-49,-68.92857143,71
12:47:14,-83,-70.42857143,72
