0,-71.47058824
1,-71.23529412
2,-70.94117647
3,-70.73529412
4,-69.08
5,-76.44444444
6,-70.38235294
7,-70.3030303
8,-70.20588235
9,-70.51515152
10,-70.32352941
11,-70.94117647
12,-70.32352941
13,-71.14705882
14,-70.38235294
15,-70.94117647
16,-68.40740741
17,-78.57142857
18,-70.76470588
19,-70.67647059
20,-70.625
21,-69.6875
22,-70.0625
23,-70.06060606
24,-70.94117647
25,-70.52941176
26,-71.06060606
27,-70.36363636
28,-68
29,-79.42857143
30,-69.87878788
31,-70.15151515
32,-70
33,-70.0625
34,-70.21212121
35,-69.8125
36,-70.03125
37,-70.4375
38,-70.125
39,-70.0625
40,-69.71875
41,-70.40625
42,-70.625
43,-70.28125
44,-70
45,-69.78125
46,-68.21428571
47,-78.5
48,-69.90625
49,-69.74193548
50,-69.96774194
51,-69.61290323
52,-69.80645161
53,-69.35483871
54,-69.58064516
55,-69.67741935
56,-70.12903226
57,-70.09677419
58,-69.56666667
59,-69.6
60,-69.53333333
61,-69.13333333
62,-69.74193548
63,-70.22580645
64,-69.83870968
65,-69.51612903
66,-70
67,-69.67741935
68,-69.74193548
69,-69.29032258
70,-70
71,-68.47058824
72,-69.65625
73,-69.40625
74,-69.6969697
75,-70.32352941
76,-70.38235294
77,-70.94117647
78,-70.82352941
79,-70.70588235
80,-69.82352941
81,-70.68571429
82,-70.85714286
83,-70.65714286
84,-71.44444444
85,-71
86,-70.72222222
87,-70.52777778
88,-70.5625
89,-74.25
90,-71.22222222
91,-70.61111111
92,-70.25
93,-70.16666667
94,-70.5
95,-71.25
96,-71.30555556
97,-71.25
98,-70.44444444
99,-70.36111111
100,-69.93333333
101,-70.80952381
102,-71.16666667
103,-70.83333333
104,-70.86111111
105,-70.69444444
106,-71.02777778
107,-71.16666667
108,-71.16666667
109,-70.51428571
110,-70.34285714
111,-70.42857143
112,-70.4
113,-70.2
114,-69.22727273
115,-72.83333333
116,-69.4375
117,-69.25
118,-70.15625
119,-69.75
120,-70
121,-70.28125
122,-69.90625
123,-70.25
124,-70.59375
125,-70.15625
126,-70.40625
127,-70.40625
128,-69.90625
129,-69.53125
130,-70
131,-70.15625
132,-69.87096774
133,-70.28125
134,-70.1875
135,-70.1875
136,-70.15625
137,-70.4375
138,-70
139,-70.25
140,-70.125
141,-70.15625
142,-70.125
143,-69.59375
144,-68.42105263
145,-71.92307692
146,-70.21875
147,-70.375
148,-69.71875
149,-69.87878788
150,-70.18181818
151,-70.66666667
152,-70.66666667
153,-70.76470588
154,-70.61764706
155,-70.5
156,-70.14705882
157,-70.44117647
158,-70.58823529
159,-70.70588235
160,-70.5
161,-70.41176471
162,-72.8
163,-70.65517241
164,-70.58823529
165,-70.54545455
166,-70.24242424
167,-70.75757576
168,-69.8
169,-77
170,-70.4
171,-70.05714286
172,-70
173,-69.97142857
174,-70.65714286
175,-70.41176471
176,-70.73529412
177,-69.91176471
178,-69.88235294
179,-69.38709677
180,-77
181,-70.17647059
182,-70.11764706
183,-70.14705882
184,-69.60606061
185,-68.56666667
186,-77.33333333
187,-69.21212121
188,-69.87878788
189,-69.81818182
190,-70.3030303
191,-69.45454545
192,-69.39393939
193,-69.93939394
194,-70.33333333
195,-70
196,-69.93939394
197,-70.48484848
198,-71.15151515
199,-70.84848485
200,-70.51515152
201,-70.54545455
202,-70.57575758
203,-70.45454545
204,-70.90909091
