12:46:47,-75
12:46:47,-75
12:46:47,-69
12:46:47,-72
12:46:47,-70
12:46:47,-69
12:46:47,-77
12:46:47,-77
12:46:47,-65
12:46:47,-75
12:46:47,-69
12:46:47,-80
12:46:47,-60
12:46:47,-61
12:46:47,-68
12:46:47,-59
12:46:47,-61
12:46:47,-69
12:46:47,-71
12:46:47,-78
12:46:47,-74
12:46:47,-76
12:46:47,-60
12:46:47,-64
12:46:47,-66
12:46:47,-70
12:46:47,-78
12:46:47,-76
12:46:47,-79
12:46:47,-77
12:46:47,-78
12:46:47,-77
12:46:47,-81
12:46:47,-74
12:46:52,-75
12:46:52,-75
12:46:52,-78
12:46:52,-67
12:46:52,-70
12:46:52,-69
12:46:52,-77
12:46:52,-74
12:46:52,-68
12:46:52,-75
12:46:52,-69
12:46:52,-80
12:46:52,-54
12:46:52,-61
12:46:52,-64
12:46:52,-58
12:46:52,-63
12:46:52,-69
12:46:52,-71
12:46:52,-78
12:46:52,-74
12:46:52,-78
12:46:52,-59
12:46:52,-57
12:46:52,-66
12:46:52,-70
12:46:52,-78
12:46:52,-76
12:46:52,-79
12:46:52,-77
12:46:52,-78
12:46:52,-77
12:46:52,-81
12:46:52,-77
12:46:57,-75
12:46:57,-75
12:46:57,-70
12:46:57,-76
12:46:57,-70
12:46:57,-69
12:46:57,-77
12:46:57,-74
12:46:57,-68
12:46:57,-75
12:46:57,-69
12:46:57,-78
12:46:57,-55
12:46:57,-62
12:46:57,-64
12:46:57,-59
12:46:57,-58
12:46:57,-69
12:46:57,-71
12:46:57,-74
12:46:57,-74
12:46:57,-75
12:46:57,-60
12:46:57,-57
12:46:57,-66
12:46:57,-73
12:46:57,-77
12:46:57,-76
12:46:57,-79
12:46:57,-77
12:46:57,-78
12:46:57,-77
12:46:57,-81
12:46:57,-74
12:47:02,-75
12:47:02,-75
12:47:02,-76
12:47:02,-69
12:47:02,-70
12:47:02,-72
12:47:02,-77
12:47:02,-74
12:47:02,-66
12:47:02,-75
12:47:02,-69
12:47:02,-78
12:47:02,-57
12:47:02,-60
12:47:02,-64
12:47:02,-59
12:47:02,-56
12:47:02,-69
12:47:02,-71
12:47:02,-74
12:47:02,-78
12:47:02,-78
12:47:02,-55
12:47:02,-55
12:47:02,-64
12:47:02,-68
12:47:02,-77
12:47:02,-76
12:47:02,-79
12:47:02,-77
12:47:02,-76
12:47:02,-77
12:47:02,-81
12:47:02,-78
12:47:07,-75
12:47:07,-75
12:47:07,-70
12:47:07,-75
12:47:07,-69
12:47:07,-72
12:47:07,-77
12:47:07,-74
12:47:07,-66
12:47:07,-75
12:47:07,-68
12:47:07,-76
12:47:07,-56
12:47:07,-63
12:47:07,-64
